Format Version,1.23,Take Name,Take 2026-05-07 12.43.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-07 12.43.55.094 PM,Capture Start Frame,1064082,Total Frames in Take,88467,Total Exported Frames,88467,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
72723,606.025,-9.002155,-38.138306,-8.652683,1624.371948,1352.621338,-64.524269,7.558887,77.008720,-9.269131,-1313.817627,1033.381470,1895.755371
72724,606.033,-8.289035,-38.173611,-7.974003,1624.194824,1350.707886,-65.276413,8.254844,77.205963,-10.238481,-1312.313599,1033.743896,1895.332153
72725,606.042,-8.569956,-37.914856,-8.040832,1624.532471,1350.286987,-64.684570,10.926948,77.118759,-12.965186,-1310.260132,1036.068848,1894.291016
72726,606.05,-8.422379,-37.949898,-7.680184,1624.964600,1349.325684,-65.009811,14.914701,77.116348,-17.166868,-1309.144531,1037.736694,1893.668823
72727,606.058,-8.828300,-37.973118,-7.588218,1625.206665,1348.325439,-64.712372,14.967479,77.209801,-17.414362,-1308.537476,1036.815308,1893.442139
72728,606.067,-9.369844,-37.787903,-7.507642,1625.800781,1348.284912,-63.635864,11.734708,77.549614,-13.820069,-1309.223755,1036.080078,1893.765503
72729,606.075,-9.512255,-37.977856,-7.488364,1625.408325,1347.365356,-64.017738,17.464693,77.757057,-20.167442,-1307.352051,1036.937744,1893.590820
72730,606.083,-10.106610,-38.074310,-7.482536,1625.699829,1346.909424,-62.922955,18.939545,78.051743,-21.725765,-1306.918579,1037.609497,1894.074341
72731,606.092,-10.926879,-38.172314,-7.707735,1625.895264,1346.979126,-62.082108,16.221889,77.959114,-19.008163,-1305.678467,1037.335449,1894.062012
72732,606.1,-11.348269,-38.210762,-7.529167,1626.117920,1346.225586,-61.081051,14.677498,78.331627,-17.065271,-1305.458008,1037.020386,1894.535767
72733,606.108,-12.135778,-38.214512,-7.746432,1626.217651,1346.207153,-60.272137,18.205940,78.663994,-20.821819,-1303.231445,1036.732666,1894.316772
72734,606.117,-12.397197,-38.127834,-7.551867,1625.347168,1345.094116,-59.064026,17.830391,78.738274,-20.275488,-1301.817139,1036.686890,1894.927612
72735,606.125,-12.720035,-38.337975,-7.767520,1625.353638,1344.515503,-58.794724,19.119581,78.948555,-21.610813,-1300.700684,1037.144165,1895.750610
72736,606.133,-13.430128,-38.173420,-7.471725,1625.721924,1344.424438,-57.266167,17.318974,78.950455,-19.908827,-1299.903809,1036.750977,1896.185059
72737,606.142,-13.696866,-38.271503,-7.702707,1626.033325,1344.043457,-56.595528,13.533948,79.347275,-15.500768,-1300.457642,1037.086182,1897.751343
72738,606.15,-13.848218,-38.389816,-7.503971,1626.268799,1343.878540,-55.399250,4.183828,80.005661,-4.696902,-1299.627075,1033.541138,1899.298340
72739,606.158,-14.056020,-38.258190,-7.748938,1625.837158,1342.576050,-54.358528,11.192011,80.140274,-11.538329,-1297.839233,1035.526733,1901.161987
72740,606.167,-14.586871,-38.260521,-7.982587,1625.810913,1342.666626,-53.007767,9.302421,78.980202,-11.136188,-1298.507690,1037.212036,1900.001221
72741,606.175,-14.794765,-38.265388,-7.715462,1625.877930,1342.335693,-51.352066,8.656774,79.929398,-9.804020,-1296.076782,1035.981201,1901.601685
72742,606.183,-15.326060,-37.961323,-8.285300,1625.769531,1343.315552,-49.432468,10.053275,80.425079,-11.044765,-1295.328491,1036.558228,1902.331787
72743,606.192,-14.772299,-38.516743,-7.833742,1625.554077,1341.320190,-49.700829,15.850043,81.175690,-16.675924,-1294.421387,1037.604248,1904.130859
72744,606.2,-14.780620,-38.319881,-7.747052,1625.839722,1341.227783,-48.564255,14.517259,80.576202,-15.746060,-1291.449097,1037.388916,1904.069580
72745,606.208,-14.244952,-38.642445,-8.072583,1625.974976,1340.465088,-48.361172,13.184969,80.491020,-14.489036,-1291.131958,1037.502075,1904.731934
72746,606.217,-15.039186,-38.429482,-7.772287,1625.898560,1341.208618,-45.332863,13.553911,80.479424,-14.930522,-1289.622070,1037.599609,1905.409668
72747,606.225,-15.041458,-38.257153,-7.740170,1625.428223,1339.765625,-44.761215,13.864280,80.608673,-15.181411,-1287.486450,1037.359741,1906.272949
72748,606.233,-15.090572,-38.187580,-7.734834,1625.487427,1339.697510,-43.843792,19.586447,80.759666,-21.037888,-1283.669189,1037.694336,1907.237549
72749,606.242,-15.170636,-38.311493,-7.656551,1625.374512,1339.407959,-42.905605,19.995636,81.124069,-21.088720,-1283.269897,1038.317383,1909.017456
72750,606.25,-15.343407,-38.189041,-7.685079,1625.304077,1339.713013,-41.226334,16.771257,81.027214,-17.751200,-1282.321045,1037.685669,1909.767822
72751,606.258,-14.800788,-38.519268,-7.625419,1625.026367,1338.113037,-40.447094,18.364611,81.032791,-19.367018,-1279.823242,1037.558594,1910.429443
72752,606.267,-14.870808,-38.352692,-7.553190,1625.383667,1338.439209,-39.462364,16.536545,80.989326,-17.664549,-1277.478271,1036.838257,1911.288208
72753,606.275,-16.014359,-38.101543,-8.556723,1625.377075,1340.142456,-36.605335,17.548656,81.147064,-18.528128,-1275.807007,1037.244995,1912.979492
72754,606.283,-16.019207,-38.172211,-8.388240,1625.268066,1340.345703,-34.981682,18.026911,81.265434,-18.894077,-1274.306396,1037.430786,1914.282593
72755,606.292,-15.724213,-37.994419,-7.922792,1624.802490,1338.216675,-35.613438,16.562023,81.421944,-17.235395,-1273.205811,1036.993652,1915.171021
72756,606.3,-16.099607,-37.878189,-8.162275,1624.590088,1338.335449,-34.049294,17.623447,81.792068,-18.099520,-1271.321777,1036.971802,1916.491943
72757,606.308,-15.813514,-38.079014,-7.900802,1624.136597,1337.231323,-32.945248,15.738078,81.666100,-16.156382,-1270.877686,1036.766602,1917.896973
72758,606.317,-15.872180,-38.257004,-7.771006,1624.452759,1337.093140,-32.039406,18.128832,81.977417,-18.338902,-1268.170288,1036.815674,1919.307617
72759,606.325,-15.699912,-38.466518,-8.130692,1623.950806,1335.421631,-31.792202,15.756081,81.546104,-16.218502,-1266.095947,1036.078369,1920.264038
72760,606.333,-15.768793,-38.370712,-8.074569,1623.927856,1335.712402,-30.848883,15.037341,81.283333,-15.630579,-1264.471680,1036.293823,1921.576050
72761,606.342,-15.757297,-38.414875,-7.781068,1624.472656,1336.147583,-29.809462,15.427480,81.504189,-15.898568,-1262.877686,1036.521973,1922.721558
72762,606.35,-16.400814,-37.956169,-8.014030,1624.007568,1336.373657,-27.801554,21.625189,82.481850,-21.515142,-1261.177002,1037.349243,1924.861206
72763,606.358,-16.745094,-37.746578,-8.428465,1623.380981,1336.116211,-26.966908,22.457560,82.400261,-22.521650,-1258.989380,1036.605835,1925.579712
72764,606.367,-17.458540,-37.954899,-8.931314,1622.736328,1336.750732,-24.995934,24.539120,82.343918,-24.610565,-1256.515137,1036.185181,1926.322388
72765,606.375,-17.340965,-37.932518,-8.847681,1622.682251,1336.380371,-24.045654,25.162155,82.636017,-24.786972,-1255.755005,1036.824585,1928.513062
72766,606.383,-17.306427,-37.838718,-8.797713,1622.487793,1336.298584,-23.413935,25.440836,82.528526,-25.205767,-1251.759888,1036.503906,1929.051514
72767,606.392,-17.345118,-38.157455,-8.998154,1622.849487,1336.972412,-22.228096,26.895435,82.725479,-26.643595,-1249.554810,1036.519287,1930.330322
72768,606.4,-17.606274,-38.206726,-9.471122,1623.053467,1337.805786,-20.387711,28.173967,82.962967,-27.798809,-1247.855591,1036.361816,1931.314331
72769,606.408,-16.874910,-38.026432,-8.685478,1621.794556,1333.851562,-22.209141,27.344780,83.132133,-26.874508,-1246.213623,1035.413574,1932.087769
72770,606.417,-17.324854,-37.859936,-8.664344,1621.639160,1334.335938,-20.443708,33.943104,83.534386,-33.231480,-1245.086914,1036.128174,1933.717041
72771,606.425,-17.582306,-37.781265,-8.858227,1621.473145,1334.618164,-19.316294,34.808357,83.824707,-33.850899,-1244.404785,1035.990845,1935.022339
72772,606.433,-17.752420,-37.744408,-8.758742,1621.137329,1334.640503,-18.264738,30.360329,83.806961,-29.508934,-1242.448120,1035.075195,1935.185181
72773,606.442,-17.882849,-37.530968,-9.170484,1621.229492,1336.122437,-15.667319,27.016373,83.966988,-26.060810,-1240.927490,1034.240479,1935.909668
72774,606.45,-17.840670,-37.524933,-8.921373,1620.598999,1334.799316,-15.985038,39.944546,84.391914,-38.749413,-1238.078003,1035.343262,1937.043945
72775,606.458,-17.753315,-37.604557,-9.011950,1620.188354,1333.896362,-15.847281,41.240681,84.376640,-40.095112,-1235.449951,1035.125366,1937.382324
72776,606.467,-18.097216,-37.408501,-9.326059,1620.146851,1334.662842,-14.704701,45.217583,84.513580,-44.051655,-1234.028198,1035.166748,1938.609619
72777,606.475,-18.280455,-37.175735,-9.273949,1619.547485,1334.516113,-13.476193,38.334332,84.748985,-37.109875,-1232.546509,1033.743042,1938.737915
72778,606.483,-18.295530,-37.230591,-9.190895,1619.145386,1333.985352,-13.273906,56.970974,84.675423,-55.627869,-1228.580566,1034.920288,1940.068848
72779,606.492,-18.101711,-37.369652,-9.067474,1619.018555,1334.073120,-12.759730,54.555992,84.827942,-53.202610,-1227.284058,1034.636230,1940.489502
72780,606.5,-17.919991,-37.418541,-8.848527,1619.129761,1334.266357,-12.274654,58.539429,84.883453,-57.106003,-1225.438354,1034.879028,1941.357056
72781,606.508,-18.186655,-37.716141,-9.030819,1618.570312,1334.246582,-11.049840,61.685974,85.002899,-60.318344,-1223.916748,1034.725952,1941.939087
72782,606.517,-17.842766,-37.349247,-8.926694,1618.045532,1333.429565,-11.654517,60.265087,85.489555,-58.540474,-1224.111694,1034.311646,1943.015991
72783,606.525,-17.858202,-37.470699,-9.059256,1617.665405,1333.260742,-11.120623,65.968292,85.438896,-64.229942,-1221.600830,1034.458374,1943.019165
72784,606.533,-17.940411,-37.527473,-9.150950,1617.508423,1333.188110,-10.607660,70.516373,85.137978,-69.104599,-1219.644775,1034.572998,1943.081421
72785,606.542,-17.988171,-37.304398,-9.005873,1616.985474,1332.666138,-9.775335,78.335999,85.088936,-76.640862,-1217.354614,1034.359497,1943.245483
72786,606.55,-17.962341,-37.419392,-8.995010,1616.956543,1332.575562,-9.532319,84.364098,84.926643,-82.793503,-1215.507324,1033.859497,1942.812256
72787,606.558,-17.703848,-37.328453,-8.734138,1616.732056,1332.571167,-8.571518,85.972755,85.479935,-84.050529,-1214.509277,1033.048584,1942.783813
72788,606.567,-17.545094,-37.283787,-8.545927,1616.640015,1332.828369,-8.325046,97.206390,84.952118,-95.081161,-1213.061523,1034.283325,1943.543213
72789,606.575,-17.744118,-37.230911,-8.480855,1616.171997,1333.532104,-7.120699,103.024200,84.312637,-100.820930,-1211.322876,1035.626709,1944.076294
72790,606.583,-17.834629,-37.057842,-8.679888,1615.898315,1334.278076,-6.276150,105.152565,84.261299,-102.946091,-1209.880005,1035.451294,1943.950562
72791,606.592,-16.733526,-37.375824,-8.012027,1615.570679,1332.485352,-7.844806,106.568092,84.843262,-104.366692,-1207.846313,1033.712891,1942.885498
72792,606.6,-16.798962,-37.495373,-7.663778,1615.583862,1333.465454,-6.689507,112.272392,84.486290,-110.032562,-1207.055664,1034.214600,1943.535522
72793,606.608,-16.786482,-37.488644,-7.470606,1615.352539,1333.539307,-5.918441,116.423447,84.492737,-114.076828,-1205.786011,1033.520508,1943.209961
72794,606.617,-16.949047,-37.254398,-7.605906,1614.823364,1333.628052,-5.488487,122.705444,85.923935,-120.103096,-1204.037109,1030.360107,1941.224487
72795,606.625,-16.463354,-37.254009,-7.271076,1614.319580,1333.080444,-5.966468,125.400009,85.600128,-122.955727,-1202.247559,1030.332031,1940.635742
72796,606.633,-16.536228,-37.195084,-7.293579,1614.012695,1333.612915,-5.479403,128.481125,85.352020,-125.996063,-1200.591553,1030.276611,1940.040039
72797,606.642,-16.365372,-37.549820,-7.170571,1613.582153,1333.709351,-4.808243,132.149261,81.444191,-130.593460,-1201.159058,1034.806030,1945.501465
72798,606.65,-16.281679,-37.374237,-7.103663,1613.168457,1333.564087,-4.730973,131.630142,82.702805,-129.461517,-1198.381348,1033.987305,1942.293823
72799,606.658,-15.947495,-37.439762,-6.987052,1612.464111,1332.768921,-4.752525,133.136856,83.141403,-130.991043,-1196.822021,1033.608643,1940.886719
72800,606.667,-15.778852,-37.326588,-6.896745,1611.981689,1332.785034,-4.756454,133.899536,83.963158,-131.580078,-1194.550659,1032.620728,1938.899780
72801,606.675,-15.467530,-37.382786,-6.450387,1612.014038,1333.350586,-4.569599,133.950699,83.496124,-131.821793,-1192.617798,1033.030273,1938.392700
72802,606.683,-15.875118,-37.488644,-6.694544,1611.728394,1333.922729,-3.909880,134.318420,83.360909,-132.203430,-1191.407837,1033.011353,1937.519287
72803,606.692,-15.773943,-37.354923,-6.642769,1611.147583,1333.702515,-3.956538,134.119705,83.123566,-132.137161,-1190.311523,1033.533569,1937.053467
72804,606.7,-15.369049,-37.333164,-6.695487,1610.648438,1332.631714,-4.711757,133.346939,82.644150,-131.581543,-1189.003906,1034.833862,1936.874512
72805,606.708,-15.871630,-37.164253,-6.846654,1610.362427,1334.396973,-3.280847,132.854584,82.612076,-131.221115,-1187.602173,1034.900635,1936.001709
72806,606.717,-15.211819,-37.477024,-6.547311,1609.765259,1333.435669,-4.348217,133.048874,82.653885,-131.493866,-1186.147827,1034.615479,1934.877930
72807,606.725,-15.216688,-37.538746,-6.589604,1609.347778,1333.356567,-4.203778,134.991760,82.430573,-133.567093,-1184.655151,1034.858643,1933.608887
72808,606.733,-15.237861,-37.374466,-6.601735,1609.022339,1333.584351,-4.335992,136.488602,82.358673,-135.451523,-1183.746338,1033.971313,1932.293945
72809,606.742,-15.724200,-37.318554,-6.875973,1608.204224,1334.353516,-2.942591,137.085236,82.629387,-136.215851,-1182.258423,1033.404541,1930.201416
72810,606.75,-16.011911,-37.058117,-7.067699,1607.519653,1334.186646,-3.044899,134.342651,83.353783,-133.702423,-1179.784058,1032.333740,1927.693481
72811,606.758,-15.379136,-37.461769,-6.881351,1606.940063,1332.440918,-3.996895,133.341888,83.939636,-132.765533,-1178.048584,1032.005615,1925.633179
72812,606.767,-15.793016,-37.068176,-6.968087,1606.382080,1333.589966,-3.740505,131.724625,84.336685,-131.257614,-1176.414062,1031.780640,1923.972046
72813,606.775,-15.918599,-36.874252,-7.076327,1605.732666,1334.020142,-3.395000,134.897079,84.385490,-134.343185,-1175.369995,1032.543579,1922.931396
72814,606.783,-16.159256,-36.931644,-7.309251,1604.951660,1333.970215,-3.596657,139.655228,84.546066,-139.053207,-1176.105225,1032.200928,1922.832275
72815,606.792,-15.722455,-37.177685,-7.258588,1604.057129,1333.202393,-4.058922,138.541824,84.089325,-138.143066,-1174.883667,1033.311035,1922.649170
72816,606.8,-15.623346,-37.389645,-7.187429,1603.239136,1333.151367,-4.500254,135.784668,83.337242,-135.832458,-1172.115479,1034.093018,1920.586792
72817,606.808,-15.770798,-37.432621,-7.479511,1602.764771,1333.445801,-4.506871,136.248611,83.873512,-136.268906,-1169.924805,1033.560059,1917.859985
72818,606.817,-15.846374,-37.156807,-7.503932,1602.376709,1334.270386,-4.484900,137.162582,84.219902,-137.175995,-1169.039551,1033.214722,1916.602417
72819,606.825,-15.804495,-36.968311,-7.420274,1601.379883,1334.006470,-4.189976,138.041916,83.880920,-138.181152,-1168.817139,1033.866333,1916.510376
72820,606.833,-15.823807,-37.016701,-7.600477,1600.801025,1333.956543,-4.495988,138.191879,83.184875,-138.329498,-1167.818359,1035.206421,1916.035156
72821,606.842,-16.026634,-36.772045,-7.717878,1599.869629,1333.916138,-4.388306,141.370255,83.551926,-141.178650,-1165.841675,1034.927612,1914.261353
72822,606.85,-16.069714,-36.774815,-7.747367,1599.339111,1333.984497,-4.507327,142.009216,83.227768,-141.665649,-1164.401367,1035.713135,1913.656006
72823,606.858,-15.978205,-36.969707,-7.752361,1598.757324,1333.879028,-4.690517,143.821335,83.268822,-143.482376,-1162.875122,1035.835205,1912.169067
72824,606.867,-16.352448,-37.004848,-8.439510,1598.513672,1336.358032,-3.106682,145.865341,83.686890,-145.776428,-1161.794189,1034.534546,1910.441650
72825,606.875,-16.002983,-37.097244,-7.623272,1596.965332,1334.011108,-5.005607,145.652374,84.071411,-145.580124,-1160.636963,1034.132935,1908.821045
72826,606.883,-15.790899,-37.208271,-7.586691,1596.270142,1333.476440,-5.314394,144.201019,84.092522,-144.402023,-1159.284546,1033.974487,1908.042358
72827,606.892,-15.884542,-37.191051,-7.640590,1595.282227,1333.273926,-5.141703,147.058914,84.284195,-147.650940,-1156.902954,1033.064819,1907.599854
72828,606.9,-15.924818,-37.001648,-7.570082,1594.619141,1333.411743,-5.051904,149.007797,84.083588,-149.756409,-1154.810791,1033.266235,1906.831177
72829,606.908,-15.867426,-36.972885,-7.690073,1593.827637,1333.521729,-5.497885,146.611084,84.110023,-147.468903,-1153.076782,1035.441895,1906.383057
72830,606.917,-15.971527,-36.822006,-7.932121,1592.928101,1333.477783,-5.536447,145.848511,84.103020,-146.771744,-1151.518188,1035.900146,1905.421509
72831,606.925,-15.884018,-36.930794,-7.960526,1592.379028,1334.004028,-5.621333,145.185638,84.190544,-146.261932,-1150.459595,1036.014771,1904.305298
72832,606.933,-15.120261,-37.441917,-7.723222,1591.039673,1332.122314,-6.937375,142.388504,84.030060,-143.674438,-1150.331299,1036.499512,1903.192505
72833,606.942,-14.874333,-37.476181,-7.972822,1590.312744,1332.118774,-8.028150,138.170883,83.758934,-139.925735,-1150.384644,1037.141724,1902.639404
72834,606.95,-15.187894,-37.330505,-7.609907,1589.889526,1333.004272,-7.916363,137.339294,83.830513,-139.328644,-1149.153809,1037.147827,1901.413208
72835,606.958,-15.645572,-37.217686,-7.713377,1589.226807,1333.407104,-7.663820,137.620407,83.090263,-140.354126,-1148.162109,1037.772949,1900.363159
72836,606.967,-15.512681,-37.018055,-7.768015,1588.160522,1332.764771,-7.744524,139.464371,82.796310,-142.152924,-1145.981934,1037.550781,1899.031006
72837,606.975,-15.845004,-36.792564,-8.073263,1587.574707,1333.526611,-7.532183,137.571106,82.995476,-140.500046,-1144.735352,1037.521606,1897.538696
72838,606.983,-15.798303,-36.876026,-7.927629,1586.611084,1333.165649,-7.779352,120.610336,84.482109,-124.570068,-1144.344238,1036.328979,1896.215454
72839,606.992,-15.922266,-37.034485,-8.109035,1585.662354,1333.465698,-7.539321,112.084190,84.202126,-116.959740,-1142.965698,1036.376709,1894.576660
72840,607.0,-15.150578,-37.393497,-7.798788,1584.553345,1332.069336,-9.091577,132.209549,84.372581,-135.754089,-1140.431641,1035.744995,1893.235596
72841,607.008,-15.307056,-37.344879,-7.662289,1584.020752,1332.380493,-9.144761,135.862457,84.534515,-139.290970,-1138.511963,1035.908569,1892.323486
72842,607.017,-15.517044,-37.335606,-7.762156,1583.307739,1332.590210,-8.885537,141.572983,83.925949,-144.459564,-1135.066162,1034.932983,1890.837402
72843,607.025,-15.571467,-37.138924,-8.035819,1581.621460,1331.575073,-9.086440,147.414108,84.397865,-149.804169,-1133.869873,1034.288086,1890.351196
72844,607.033,-15.694559,-36.974762,-7.894350,1580.973022,1332.037231,-9.200175,148.820679,83.720543,-151.117386,-1133.089233,1034.714233,1891.173096
72845,607.042,-15.926442,-37.036884,-8.133193,1579.994019,1332.125732,-9.003205,153.415237,83.894821,-155.434296,-1131.776855,1033.962769,1891.787598
72846,607.05,-15.856894,-36.912628,-8.269874,1579.420532,1332.615967,-9.267395,148.609451,83.281998,-150.702133,-1129.507080,1035.789062,1893.096680
72847,607.058,-15.316798,-37.394730,-8.088184,1578.162598,1331.083740,-10.045026,148.938400,83.080429,-150.805786,-1127.368164,1035.745850,1893.393433
72848,607.067,-15.569934,-37.230373,-8.047595,1577.352539,1331.707031,-9.954403,149.635757,82.330582,-151.573563,-1125.956543,1036.362061,1894.771606
72849,607.075,-15.710641,-37.082264,-8.282916,1576.621460,1331.745972,-10.369168,149.864899,83.693756,-152.011017,-1123.707153,1035.117676,1892.234619
72850,607.083,-15.573788,-36.928875,-8.484919,1575.605469,1331.363892,-11.326462,148.580704,83.952820,-150.733551,-1121.366211,1035.252319,1891.149048
72851,607.092,-16.032328,-37.021454,-8.618162,1574.779541,1332.388306,-10.533214,148.412033,84.232605,-150.616959,-1118.263184,1034.489136,1889.937012
